date time, L, MLT, E0, E1, E2, P6
2018-12-31 07:21:00.626000+00:00, 9.425850856106187, 0.9786968688280062, 2111.5, 591.5, 73.5, 0.0
2018-12-31 07:21:02.626000+00:00, 9.331228808549788, 0.9615980068254331, 1903.5, 591.5, 89.5, 3.0
2018-12-31 07:21:04.626000+00:00, 9.236602344960028, 0.9446067625455967, 1807.5, 591.5, 85.5, 3.0
2018-12-31 07:21:06.626000+00:00, 9.147658756785226, 0.9276438566959335, 1631.5, 559.5, 77.5, 1.0
2018-12-31 07:21:08.626000+00:00, 9.056238597695168, 0.9108032243426862, 1631.5, 559.5, 85.5, 2.0
2018-12-31 07:21:10.626000+00:00, 8.965885632897358, 0.8940870997488801, 1711.5, 623.5, 97.5, 1.0
2018-12-31 07:21:12.626000+00:00, 8.880162828280016, 0.8774043591868299, 1711.5, 623.5, 97.5, 3.0
2018-12-31 07:21:14.626000+00:00, 8.794877016004248, 0.860890789960866, 1807.5, 655.5, 97.5, 3.0
2018-12-31 07:21:16.626000+00:00, 8.709755003767924, 0.8444657760763761, 1807.5, 655.5, 89.5, 1.0
2018-12-31 07:21:18.626000+00:00, 8.630617256321031, 0.8281307582469424, 1807.5, 623.5, 97.5, nan
2018-12-31 07:21:20.626000+00:00, 8.549092137808149, 0.8118769709035298, 1567.5, 559.5, 93.5, nan
2018-12-31 07:21:22.626000+00:00, 8.46697396675335, 0.7956641864871656, 1567.5, 591.5, 101.5, 4.0
2018-12-31 07:21:24.626000+00:00, 8.393129710722437, 0.7796404473813254, 1439.5, 527.5, 93.5, 2.0
2018-12-31 07:21:26.626000+00:00, 8.315102170601614, 0.7636604306589732, 1567.5, 655.5, 131.5, nan
2018-12-31 07:21:28.626000+00:00, 8.242656652904852, 0.7477781640150809, 1503.5, 591.5, 106.5, 5.0
2018-12-31 07:21:30.626000+00:00, 8.168593524323995, 0.732037532869839, 1711.5, 623.5, 131.5, 3.0
2018-12-31 07:21:32.626000+00:00, 8.09684089450727, 0.7163460402433444, 1631.5, 623.5, 118.5, 2.0
2018-12-31 07:21:34.626000+00:00, 8.026534943249471, 0.700756147858602, 1711.5, 687.5, 155.5, 1.0
2018-12-31 07:21:36.626000+00:00, 7.957971457235172, 0.6852698583066967, 1711.5, 687.5, 118.5, 4.0
2018-12-31 07:21:38.626000+00:00, 7.889397883217893, 0.6698363525015019, 1631.5, 655.5, 131.5, 3.0
2018-12-31 07:21:40.626000+00:00, 7.823561817844731, 0.6545093458606104, 1711.5, 719.5, 131.5, 2.0
2018-12-31 07:21:42.626000+00:00, 7.757421580613671, 0.6392900940776656, 1711.5, 751.5, 155.5, 4.0
2018-12-31 07:21:44.626000+00:00, 7.6955962547279, 0.6241350815080864, 1631.5, 719.5, 163.5, 4.0
2018-12-31 07:21:46.626000+00:00, 7.630069675661833, 0.6090834064972022, 1807.5, 751.5, 179.5, 3.0
2018-12-31 07:21:48.626000+00:00, 7.569980398831219, 0.5940990978957998, 2111.5, 855.5, 195.5, 4.0
2018-12-31 07:21:50.626000+00:00, 7.506594402938134, 0.5792711909446702, 2239.5, 855.5, 203.5, 3.0
2018-12-31 07:21:52.626000+00:00, 7.449423124531186, 0.5644693800111433, 2239.5, 903.5, 213.5, 3.0
2018-12-31 07:21:54.626000+00:00, 7.391567283984955, 0.5497755584025512, 2111.5, 903.5, 203.5, 6.0
2018-12-31 07:21:56.626000+00:00, 7.332221832397131, 0.5352047133420399, 2111.5, 903.5, 237.5, 4.0
2018-12-31 07:21:58.626000+00:00, 7.277330096877899, 0.5207011911314652, 2239.5, 903.5, 213.5, 7.0
2018-12-31 07:22:00.626000+00:00, 7.221489996334103, 0.5062202781721901, 2111.5, 903.5, 263.5, 2.0
2018-12-31 07:22:02.626000+00:00, 7.1652790505257915, 0.49191006722713126, 2111.5, 951.5, 249.5, 7.0
2018-12-31 07:22:04.626000+00:00, 7.112471791693813, 0.4776256370564944, 2111.5, 999.5, 279.5, 4.0
2018-12-31 07:22:06.626000+00:00, 7.059756507964893, 0.4634636847055802, 2239.5, 1119.5, 327.5, 12.0
2018-12-31 07:22:08.626000+00:00, 7.00559569853284, 0.44937925695629133, 2239.5, 1119.5, 327.5, 7.0
2018-12-31 07:22:10.626000+00:00, 6.955883284776888, 0.4353739083170609, 2239.5, 1119.5, 327.5, 5.0
2018-12-31 07:22:12.626000+00:00, 6.905698597936364, 0.42144394846198097, 2239.5, 1119.5, 343.5, 7.0
2018-12-31 07:22:14.626000+00:00, 6.853485132581212, 0.4076446188663425, 2367.5, 1119.5, 343.5, 9.0
2018-12-31 07:22:16.626000+00:00, 6.805538457053599, 0.3938765186422444, 2367.5, 1183.5, 359.5, 7.0
2018-12-31 07:22:18.626000+00:00, 6.758333266649289, 0.3801918372638582, 2495.5, 1247.5, 375.5, 8.0
2018-12-31 07:22:20.626000+00:00, 6.710188291467208, 0.3665875860702066, 2623.5, 1311.5, 427.5, 13.0
2018-12-31 07:22:22.626000+00:00, 6.661232417807882, 0.35306936263875244, 2623.5, 1375.5, 427.5, 9.0
2018-12-31 07:22:24.626000+00:00, 6.615655346806598, 0.33963475911938446, 2623.5, 1375.5, 391.5, 4.0
2018-12-31 07:22:26.626000+00:00, 6.571324197418786, 0.3263332182705092, 2751.5, 1375.5, 427.5, 11.0
2018-12-31 07:22:28.626000+00:00, 6.526094935683772, 0.31307087726642635, 2751.5, 1439.5, 499.5, 11.0
